model,window_days,threshold,precision,recall
arima,1,1.0683470980099585e-07,0.18025751072961374,0.7777777777777778
arima,1,1.0704401530448049e-07,0.1810344827586207,0.7777777777777778
arima,1,1.072147918917965e-07,0.18181818181818182,0.7777777777777778
arima,1,1.094876883045437e-07,0.1826086956521739,0.7777777777777778
arima,1,1.1203347899391149e-07,0.18340611353711792,0.7777777777777778
arima,1,1.1328234780783043e-07,0.18421052631578946,0.7777777777777778
arima,1,1.1377023670378072e-07,0.18502202643171806,0.7777777777777778
arima,1,1.143192365077317e-07,0.18584070796460178,0.7777777777777778
arima,1,1.1570631890112093e-07,0.18666666666666668,0.7777777777777778
arima,1,1.1650045689259869e-07,0.1875,0.7777777777777778
arima,1,1.1766643709387738e-07,0.18834080717488788,0.7777777777777778
arima,1,1.1851568559873017e-07,0.1891891891891892,0.7777777777777778
arima,1,1.1855431190921363e-07,0.19004524886877827,0.7777777777777778
arima,1,1.1886072399935889e-07,0.19090909090909092,0.7777777777777778
arima,1,1.1948226560920538e-07,0.1917808219178082,0.7777777777777778
arima,1,1.1951927719744404e-07,0.1917808219178082,0.7777777777777778
arima,1,1.2018573790351097e-07,0.1926605504587156,0.7777777777777778
arima,1,1.2104642289900713e-07,0.1935483870967742,0.7777777777777778
arima,1,1.2127231539815764e-07,0.19444444444444445,0.7777777777777778
arima,1,1.2130717530478566e-07,0.19534883720930232,0.7777777777777778
arima,1,1.221932799944092e-07,0.19626168224299065,0.7777777777777778
arima,1,1.2294719500816065e-07,0.19718309859154928,0.7777777777777778
arima,1,1.2359634520009433e-07,0.19811320754716982,0.7777777777777778
arima,1,1.241517694067218e-07,0.1990521327014218,0.7777777777777778
arima,1,1.262321702999447e-07,0.2,0.7777777777777778
arima,1,1.2644351989055116e-07,0.20095693779904306,0.7777777777777778
arima,1,1.2670077920162728e-07,0.20192307692307693,0.7777777777777778
arima,1,1.2771759670682228e-07,0.2028985507246377,0.7777777777777778
arima,1,1.27809290095815e-07,0.20388349514563106,0.7777777777777778
arima,1,1.287237502006766e-07,0.2048780487804878,0.7777777777777778
arima,1,1.2948447949967526e-07,0.20588235294117646,0.7777777777777778
arima,1,1.298090904072735e-07,0.20689655172413793,0.7777777777777778
arima,1,1.2999692709791957e-07,0.2079207920792079,0.7777777777777778
arima,1,1.3119371460035278e-07,0.208955223880597,0.7777777777777778
arima,1,1.3133922809049905e-07,0.21,0.7777777777777778
arima,1,1.3271927630509328e-07,0.21105527638190955,0.7777777777777778
arima,1,1.3426275360939324e-07,0.21212121212121213,0.7777777777777778
arima,1,1.3478011559597824e-07,0.2131979695431472,0.7777777777777778
arima,1,1.366135037039751e-07,0.2131979695431472,0.7777777777777778
arima,1,1.3788804519021538e-07,0.21428571428571427,0.7777777777777778
arima,1,1.3798222550653882e-07,0.2153846153846154,0.7777777777777778
arima,1,1.41466141301283e-07,0.21649484536082475,0.7777777777777778
arima,1,1.4204206659484966e-07,0.21761658031088082,0.7777777777777778
arima,1,1.4356174359020368e-07,0.21875,0.7777777777777778
arima,1,1.4364468720051704e-07,0.2198952879581152,0.7777777777777778
arima,1,1.4733771770691908e-07,0.22105263157894736,0.7777777777777778
arima,1,1.4829500030733025e-07,0.2222222222222222,0.7777777777777778
arima,1,1.5089433670623098e-07,0.22340425531914893,0.7777777777777778
arima,1,1.5394787508671293e-07,0.22459893048128343,0.7777777777777778
arima,1,1.559041643006687e-07,0.22580645161290322,0.7777777777777778
arima,1,1.5629965079144714e-07,0.22702702702702704,0.7777777777777778
arima,1,1.566318251072785e-07,0.22702702702702704,0.7777777777777778
arima,1,1.567020776888084e-07,0.22826086956521738,0.7777777777777778
arima,1,1.568611006086407e-07,0.22950819672131148,0.7777777777777778
arima,1,1.579790209066401e-07,0.23076923076923078,0.7777777777777778
arima,1,1.584972432050469e-07,0.2265193370165746,0.7592592592592593
arima,1,1.592365524022421e-07,0.22777777777777777,0.7592592592592593
arima,1,1.6022278589988836e-07,0.22905027932960895,0.7592592592592593
arima,1,1.6092782918752937e-07,0.2303370786516854,0.7592592592592593
arima,1,1.6097135699388865e-07,0.23163841807909605,0.7592592592592593
arima,1,1.6097377560087e-07,0.23295454545454544,0.7592592592592593
arima,1,1.6199735210220556e-07,0.2342857142857143,0.7592592592592593
arima,1,1.6293162789782214e-07,0.23563218390804597,0.7592592592592593
arima,1,1.6311368319921193e-07,0.23699421965317918,0.7592592592592593
arima,1,1.650887990894967e-07,0.23837209302325582,0.7592592592592593
arima,1,1.6610804839944929e-07,0.23976608187134502,0.7592592592592593
arima,1,1.664581248950192e-07,0.2411764705882353,0.7592592592592593
arima,1,1.666555214940857e-07,0.23668639053254437,0.7407407407407407
arima,1,1.6833751220746154e-07,0.23809523809523808,0.7407407407407407
arima,1,1.691083626881307e-07,0.23952095808383234,0.7407407407407407
arima,1,1.705199113993805e-07,0.23493975903614459,0.7222222222222222
arima,1,1.7148437309044698e-07,0.23636363636363636,0.7222222222222222
arima,1,1.7210960959190838e-07,0.23780487804878048,0.7222222222222222
arima,1,1.7476748050138102e-07,0.2392638036809816,0.7222222222222222
arima,1,1.7501007799902712e-07,0.24074074074074073,0.7222222222222222
arima,1,1.7553152160953989e-07,0.2422360248447205,0.7222222222222222
arima,1,1.7806074170678698e-07,0.24375,0.7222222222222222
arima,1,1.796278033955323e-07,0.24528301886792453,0.7222222222222222
arima,1,1.7997856799345513e-07,0.2468354430379747,0.7222222222222222
arima,1,1.8226168090051958e-07,0.2484076433121019,0.7222222222222222
arima,1,1.8360247570903265e-07,0.25,0.7222222222222222
arima,1,1.8463886890252026e-07,0.25161290322580643,0.7222222222222222
arima,1,1.8608080210036348e-07,0.2532467532467532,0.7222222222222222
arima,1,1.87580784502539e-07,0.2549019607843137,0.7222222222222222
arima,1,1.877527027044357e-07,0.2565789473684211,0.7222222222222222
arima,1,1.89748466092321e-07,0.2582781456953642,0.7222222222222222
arima,1,1.8975635980578165e-07,0.26,0.7222222222222222
arima,1,1.9033751620656242e-07,0.26174496644295303,0.7222222222222222
arima,1,1.9189516080320162e-07,0.2635135135135135,0.7222222222222222
arima,1,1.9191760049219747e-07,0.2653061224489796,0.7222222222222222
arima,1,1.9198820060128965e-07,0.2671232876712329,0.7222222222222222
arima,1,1.9199217490828427e-07,0.2689655172413793,0.7222222222222222
arima,1,1.9291747860306077e-07,0.2708333333333333,0.7222222222222222
arima,1,1.9630823561156419e-07,0.26573426573426573,0.7037037037037037
arima,1,1.964398345932761e-07,0.2676056338028169,0.7037037037037037
arima,1,1.9666764999870526e-07,0.2695035460992908,0.7037037037037037
arima,1,1.9825239570836486e-07,0.2714285714285714,0.7037037037037037
arima,1,1.9962354519398323e-07,0.26618705035971224,0.6851851851851852
arima,1,2.002325726058185e-07,0.26811594202898553,0.6851851851851852
arima,1,2.0232049030566301e-07,0.27007299270072993,0.6851851851851852
arima,1,2.027992914016563e-07,0.27205882352941174,0.6851851851851852
arima,1,2.0687124799301243e-07,0.2740740740740741,0.6851851851851852
arima,1,2.0708281349424154e-07,0.27611940298507465,0.6851851851851852
arima,1,2.0728474631193095e-07,0.2781954887218045,0.6851851851851852
arima,1,2.0743400369616086e-07,0.2803030303030303,0.6851851851851852
arima,1,2.0796672239864483e-07,0.2824427480916031,0.6851851851851852
arima,1,2.0811162290690357e-07,0.2846153846153846,0.6851851851851852
arima,1,2.086621779112674e-07,0.2868217054263566,0.6851851851851852
arima,1,2.103250360957487e-07,0.2890625,0.6851851851851852
arima,1,2.1095695090789238e-07,0.29133858267716534,0.6851851851851852
arima,1,2.1234904909461785e-07,0.29365079365079366,0.6851851851851852
arima,1,2.150974586917487e-07,0.296,0.6851851851851852
arima,1,2.181386350025294e-07,0.29838709677419356,0.6851851851851852
arima,1,2.1830207769246715e-07,0.3008130081300813,0.6851851851851852
arima,1,2.189572211042101e-07,0.29508196721311475,0.6666666666666666
arima,1,2.2159134530075347e-07,0.2975206611570248,0.6666666666666666
arima,1,2.220138047015485e-07,0.3,0.6666666666666666
arima,1,2.2249932189744026e-07,0.3025210084033613,0.6666666666666666
arima,1,2.2256941550891085e-07,0.3050847457627119,0.6666666666666666
arima,1,2.226499942054039e-07,0.3076923076923077,0.6666666666666666
arima,1,2.2333368900062658e-07,0.3103448275862069,0.6666666666666666
arima,1,2.2491423960768758e-07,0.3130434782608696,0.6666666666666666
arima,1,2.2537367799779773e-07,0.30701754385964913,0.6481481481481481
arima,1,2.258380066982868e-07,0.30973451327433627,0.6481481481481481
arima,1,2.2849071210084842e-07,0.3125,0.6481481481481481
arima,1,2.2881430070120778e-07,0.3153153153153153,0.6481481481481481
arima,1,2.315762622911999e-07,0.3181818181818182,0.6481481481481481
arima,1,2.3606067130199642e-07,0.3119266055045872,0.6296296296296297
arima,1,2.388672858955055e-07,0.3148148148148148,0.6296296296296297
arima,1,2.399414215092932e-07,0.3177570093457944,0.6296296296296297
arima,1,2.419318471946763e-07,0.32075471698113206,0.6296296296296297
arima,1,2.443115759004355e-07,0.3238095238095238,0.6296296296296297
arima,1,2.457276344070003e-07,0.3238095238095238,0.6296296296296297
arima,1,2.464842635968578e-07,0.3269230769230769,0.6296296296296297
arima,1,2.4685104600685737e-07,0.3300970873786408,0.6296296296296297
arima,1,2.481755836947208e-07,0.3333333333333333,0.6296296296296297
arima,1,2.492190188940757e-07,0.33663366336633666,0.6296296296296297
arima,1,2.502878888033244e-07,0.33,0.6111111111111112
arima,1,2.512632585049968e-07,0.3333333333333333,0.6111111111111112
arima,1,2.5135802990405853e-07,0.336734693877551,0.6111111111111112
arima,1,2.5470314869713295e-07,0.3402061855670103,0.6111111111111112
arima,1,2.5629990219044885e-07,0.34375,0.6111111111111112
arima,1,2.566090344935379e-07,0.3473684210526316,0.6111111111111112
arima,1,2.567189675978243e-07,0.35106382978723405,0.6111111111111112
arima,1,2.6367130709359365e-07,0.3548387096774194,0.6111111111111112
arima,1,2.668821858925474e-07,0.358695652173913,0.6111111111111112
arima,1,2.682094229905508e-07,0.3626373626373626,0.6111111111111112
arima,1,2.683063776015571e-07,0.35555555555555557,0.5925925925925926
arima,1,2.68639229902834e-07,0.3595505617977528,0.5925925925925926
arima,1,2.698426643105156e-07,0.36363636363636365,0.5925925925925926
arima,1,2.7069771479926175e-07,0.367816091954023,0.5925925925925926
arima,1,2.722663608040188e-07,0.37209302325581395,0.5925925925925926
arima,1,2.726300810940163e-07,0.3764705882352941,0.5925925925925926
arima,1,2.741091822966446e-07,0.38095238095238093,0.5925925925925926
arima,1,2.79279054493653e-07,0.3855421686746988,0.5925925925925926
arima,1,2.844981436961325e-07,0.3902439024390244,0.5925925925925926
arima,1,2.847656943999466e-07,0.3950617283950617,0.5925925925925926
arima,1,2.8477822000549935e-07,0.4,0.5925925925925926
arima,1,2.851687491978172e-07,0.3924050632911392,0.5740740740740741
arima,1,2.874529786978109e-07,0.3974358974358974,0.5740740740740741
arima,1,2.969554186993406e-07,0.4025974025974026,0.5740740740740741
arima,1,2.98565284800878e-07,0.40789473684210525,0.5740740740740741
arima,1,2.989235588918282e-07,0.41333333333333333,0.5740740740740741
arima,1,2.997117387049109e-07,0.4189189189189189,0.5740740740740741
arima,1,3.0054692980174824e-07,0.4246575342465753,0.5740740740740741
arima,1,3.011201439029332e-07,0.4305555555555556,0.5740740740740741
arima,1,3.043724750018129e-07,0.43661971830985913,0.5740740740740741
arima,1,3.1077662990264265e-07,0.44285714285714284,0.5740740740740741
arima,1,3.1781731481272946e-07,0.4492753623188406,0.5740740740740741
arima,1,3.232294887994813e-07,0.45588235294117646,0.5740740740740741
arima,1,3.2853890070960734e-07,0.44776119402985076,0.5555555555555556
arima,1,3.286236941041354e-07,0.45454545454545453,0.5555555555555556
arima,1,3.313829047002504e-07,0.46153846153846156,0.5555555555555556
arima,1,3.356365430029485e-07,0.46875,0.5555555555555556
arima,1,3.364234446995296e-07,0.47619047619047616,0.5555555555555556
arima,1,3.370267500912849e-07,0.4838709677419355,0.5555555555555556
arima,1,3.400333628972297e-07,0.4918032786885246,0.5555555555555556
arima,1,3.515698335926354e-07,0.5,0.5555555555555556
arima,1,3.58195014607543e-07,0.5084745762711864,0.5555555555555556
arima,1,3.631816059973536e-07,0.5,0.5370370370370371
arima,1,3.651803942017473e-07,0.5087719298245614,0.5370370370370371
arima,1,3.655755071996225e-07,0.5178571428571429,0.5370370370370371
arima,1,3.676250748957388e-07,0.509090909090909,0.5185185185185185
arima,1,3.70289846202132e-07,0.5185185185185185,0.5185185185185185
arima,1,3.720219425018545e-07,0.5283018867924528,0.5185185185185185
arima,1,3.722683656059989e-07,0.5384615384615384,0.5185185185185185
arima,1,3.764792271959694e-07,0.5384615384615384,0.5185185185185185
arima,1,3.7671962178909e-07,0.5294117647058824,0.5
arima,1,3.830962825995821e-07,0.52,0.48148148148148145
arima,1,3.9214484250094106e-07,0.5306122448979592,0.48148148148148145
arima,1,3.9294460810190834e-07,0.5208333333333334,0.46296296296296297
arima,1,3.9468117610241837e-07,0.5319148936170213,0.46296296296296297
arima,1,3.9950073169037204e-07,0.5217391304347826,0.4444444444444444
arima,1,4.025107157024088e-07,0.5333333333333333,0.4444444444444444
arima,1,4.063971112966414e-07,0.5454545454545454,0.4444444444444444
arima,1,4.105892943973011e-07,0.5348837209302325,0.42592592592592593
arima,1,4.1252781729506083e-07,0.5238095238095238,0.4074074074074074
arima,1,4.163092014036751e-07,0.5365853658536586,0.4074074074074074
arima,1,4.239597027888564e-07,0.55,0.4074074074074074
arima,1,4.2921959399200293e-07,0.5641025641025641,0.4074074074074074
arima,1,4.530004166919399e-07,0.5526315789473685,0.3888888888888889
arima,1,4.649738322981545e-07,0.5526315789473685,0.3888888888888889
arima,1,4.86115783807084e-07,0.5405405405405406,0.37037037037037035
arima,1,5.026669205043799e-07,0.5555555555555556,0.37037037037037035
arima,1,5.040425466867893e-07,0.5428571428571428,0.35185185185185186
arima,1,5.098850655999021e-07,0.5294117647058824,0.3333333333333333
arima,1,5.17050768797378e-07,0.5151515151515151,0.3148148148148148
arima,1,5.187768461062392e-07,0.53125,0.3148148148148148
arima,1,5.376393154010728e-07,0.5483870967741935,0.3148148148148148
arima,1,5.486000149018677e-07,0.5666666666666667,0.3148148148148148
arima,1,5.954425676968356e-07,0.5666666666666667,0.3148148148148148
arima,1,6.053908176983924e-07,0.5517241379310345,0.2962962962962963
arima,1,6.198408268875966e-07,0.5714285714285714,0.2962962962962963
arima,1,6.469615990989386e-07,0.5555555555555556,0.2777777777777778
arima,1,6.484078380053493e-07,0.5384615384615384,0.25925925925925924
arima,1,6.589101348014603e-07,0.56,0.25925925925925924
arima,1,6.6716039751058e-07,0.5416666666666666,0.24074074074074073
arima,1,6.881050314960779e-07,0.5217391304347826,0.2222222222222222
arima,1,6.883386114014955e-07,0.5,0.2037037037037037
arima,1,6.987265927932418e-07,0.47619047619047616,0.18518518518518517
arima,1,7.148545182883437e-07,0.5,0.18518518518518517
arima,1,7.161638611030696e-07,0.5263157894736842,0.18518518518518517
arima,1,7.821298615012795e-07,0.5555555555555556,0.18518518518518517
arima,1,7.895059739998489e-07,0.5882352941176471,0.18518518518518517
arima,1,7.917818887065442e-07,0.5625,0.16666666666666666
arima,1,8.001373313915039e-07,0.6,0.16666666666666666
arima,1,8.591178761868656e-07,0.6428571428571429,0.16666666666666666
arima,1,9.22005841799689e-07,0.6923076923076923,0.16666666666666666
arima,1,1.046470345308914e-06,0.75,0.16666666666666666
arima,1,1.1092676606982987e-06,0.7272727272727273,0.14814814814814814
arima,1,1.46767871789244e-06,0.7,0.12962962962962962
arima,1,1.478662582501955e-06,0.6666666666666666,0.1111111111111111
arima,1,1.5837310660959949e-06,0.625,0.09259259259259259
arima,1,1.670127294503554e-06,0.5714285714285714,0.07407407407407407
arima,1,1.7668224610023486e-06,0.5,0.05555555555555555
arima,1,2.246930785806956e-06,0.4,0.037037037037037035
arima,1,2.619288877903081e-06,0.5,0.037037037037037035
arima,1,2.662230335306881e-06,0.6666666666666666,0.037037037037037035
arima,1,3.964693253102891e-06,1.0,0.037037037037037035
arima,1,1.2795711276394894e-05,1.0,0.018518518518518517
arima,3,4.055700220106928e-12,0.017218973359324236,0.9814814814814815
arima,3,4.834396771791205e-12,0.017224569385765356,0.9814814814814815
arima,3,8.00209898343951e-12,0.017230169050715213,0.9814814814814815
arima,3,1.6840390193451068e-11,0.017235772357723576,0.9814814814814815
arima,3,2.6241592232523203e-11,0.017241379310344827,0.9814814814814815
arima,3,6.277420250277999e-11,0.017246989912137977,0.9814814814814815
arima,3,6.630609949986875e-11,0.017252604166666668,0.9814814814814815
arima,3,8.546030549894111e-11,0.017258222077499184,0.9814814814814815
arima,3,1.0105449810282607e-10,0.01726384364820847,0.9814814814814815
arima,3,1.1313390502198928e-10,0.01726946888237211,0.9814814814814815
arima,3,1.2716300235027234e-10,0.01727509778357236,0.9814814814814815
arima,3,1.2936249293993282e-10,0.01728073035539615,0.9814814814814815
arima,3,1.296406870743283e-10,0.017286366601435094,0.9814814814814815
arima,3,1.3202550164237437e-10,0.01729200652528548,0.9814814814814815
arima,3,1.4672010828498117e-10,0.017297650130548303,0.9814814814814815
arima,3,1.6304620154006244e-10,0.017303297420829252,0.9814814814814815
arima,3,1.6312039219368302e-10,0.017308948399738733,0.9814814814814815
arima,3,1.7257019424565812e-10,0.017314603070891867,0.9814814814814815
arima,3,1.7589908696269418e-10,0.017320261437908498,0.9814814814814815
arima,3,1.99365302044896e-10,0.017325923504413206,0.9814814814814815
arima,3,2.0656890087344948e-10,0.017331589274035317,0.9814814814814815
arima,3,2.1241519654324748e-10,0.017337258750408896,0.9814814814814815
arima,3,2.499190993043854e-10,0.017342931937172776,0.9814814814814815
arima,3,2.571888119140553e-10,0.01734860883797054,0.9814814814814815
arima,3,2.677014998564431e-10,0.017354289456450556,0.9814814814814815
arima,3,2.697185946809455e-10,0.017359973796265967,0.9814814814814815
arima,3,2.87489601569213e-10,0.017365661861074706,0.9814814814814815
arima,3,3.1959569712913805e-10,0.017365661861074706,0.9814814814814815
arima,3,3.422391953167292e-10,0.017371353654539495,0.9814814814814815
arima,3,3.4425060024823035e-10,0.01737704918032787,0.9814814814814815
arima,3,3.683363891671121e-10,0.017382748442112166,0.9814814814814815
arima,3,3.7967720634135555e-10,0.017388451443569555,0.9814814814814815
arima,3,3.9206980717576556e-10,0.017394158188382015,0.9814814814814815
arima,3,4.117406970927106e-10,0.017399868680236377,0.9814814814814815
arima,3,4.1347299195582105e-10,0.017405582922824302,0.9814814814814815
arima,3,4.177576895525448e-10,0.01741130091984231,0.9814814814814815
arima,3,4.1911669967920057e-10,0.017417022674991785,0.9814814814814815
arima,3,4.196890057706071e-10,0.017422748191978962,0.9814814814814815
arima,3,4.267860093110088e-10,0.017428477474514963,0.9814814814814815
arima,3,4.5447540175658214e-10,0.017434210526315788,0.9814814814814815
arima,3,4.558348004612967e-10,0.017439947351102335,0.9814814814814815
arima,3,4.70719199729963e-10,0.017445687952600396,0.9814814814814815
arima,3,4.872170028535905e-10,0.017451432334540665,0.9814814814814815
arima,3,4.935798991745344e-10,0.01745718050065876,0.9814814814814815
arima,3,5.018657989186437e-10,0.017462932454695223,0.9814814814814815
arima,3,5.085399878979047e-10,0.01746868820039552,0.9814814814814815
arima,3,5.105394995652546e-10,0.017474447741510055,0.9814814814814815
arima,3,5.142747061537277e-10,0.017480211081794195,0.9814814814814815
arima,3,5.235490929678122e-10,0.017485978225008247,0.9814814814814815
arima,3,5.307665973397491e-10,0.01749174917491749,0.9814814814814815
arima,3,5.337364022972578e-10,0.017497523935292175,0.9814814814814815
arima,3,5.398436975223575e-10,0.01750330250990753,0.9814814814814815
arima,3,5.492693938569103e-10,0.017509084902543774,0.9814814814814815
arima,3,5.685088094731228e-10,0.01751487111698612,0.9814814814814815
arima,3,5.802326952242254e-10,0.017520661157024792,0.9814814814814815
arima,3,5.820184889593348e-10,0.017526455026455025,0.9814814814814815
arima,3,5.865744001631866e-10,0.017532252729077075,0.9814814814814815
arima,3,5.874135899919253e-10,0.01753805426869623,0.9814814814814815
arima,3,6.023773979624281e-10,0.017543859649122806,0.9814814814814815
arima,3,6.068591046348715e-10,0.017549668874172187,0.9814814814814815
arima,3,6.212143993655771e-10,0.017555481947664788,0.9814814814814815
arima,3,6.214886938415987e-10,0.01756129887342611,0.9814814814814815
arima,3,6.285141018746997e-10,0.01756711965528671,0.9814814814814815
arima,3,6.385768996919339e-10,0.017572944297082227,0.9814814814814815
arima,3,6.393020002271044e-10,0.017578772802653398,0.9814814814814815
arima,3,6.462248097749422e-10,0.017584605175846053,0.9814814814814815
arima,3,6.508300010032997e-10,0.017590441420511117,0.9814814814814815
arima,3,6.533916047102294e-10,0.01759628154050465,0.9814814814814815
arima,3,6.549967096480812e-10,0.01760212553968781,0.9814814814814815
arima,3,6.73136699158583e-10,0.01760797342192691,0.9814814814814815
arima,3,6.979426064868122e-10,0.017613825191093387,0.9814814814814815
arima,3,7.260977097356403e-10,0.01761968085106383,0.9814814814814815
arima,3,7.311737049153776e-10,0.017625540405719987,0.9814814814814815
arima,3,7.312168093243088e-10,0.01763140385894877,0.9814814814814815
arima,3,7.387429001859401e-10,0.017637271214642262,0.9814814814814815
arima,3,7.55163195864661e-10,0.017643142476697737,0.9814814814814815
arima,3,7.594972012414657e-10,0.017649017649017648,0.9814814814814815
arima,3,7.637190047038445e-10,0.01765489673550966,0.9814814814814815
arima,3,7.774134114235665e-10,0.01766077974008664,0.9814814814814815
arima,3,7.801296969534022e-10,0.017666666666666667,0.9814814814814815
arima,3,7.898545012485768e-10,0.017672557519173057,0.9814814814814815
arima,3,7.916630129223278e-10,0.017678452301534357,0.9814814814814815
arima,3,8.019145902871117e-10,0.01768435101768435,0.9814814814814815
arima,3,8.024166053832714e-10,0.017690253671562083,0.9814814814814815
arima,3,8.117684996422624e-10,0.017696160267111852,0.9814814814814815
arima,3,8.143334062626906e-10,0.017702070808283232,0.9814814814814815
arima,3,8.208650009722263e-10,0.017707985299031073,0.9814814814814815
arima,3,8.277169921688811e-10,0.01771390374331551,0.9814814814814815
arima,3,8.400975054501102e-10,0.017719826145101973,0.9814814814814815
arima,3,8.404192064492833e-10,0.017725752508361205,0.9814814814814815
arima,3,8.443235971489215e-10,0.017731682837069253,0.9814814814814815
arima,3,8.518459965189962e-10,0.017737617135207495,0.9814814814814815
arima,3,8.527758915688465e-10,0.01774355540676264,0.9814814814814815
arima,3,8.656836913978339e-10,0.017749497655726726,0.9814814814814815
arima,3,8.779958010629584e-10,0.017755443886097153,0.9814814814814815
arima,3,8.783236915554936e-10,0.017761394101876677,0.9814814814814815
arima,3,8.79039202539289e-10,0.017767348307073418,0.9814814814814815
arima,3,8.831030906542026e-10,0.017767348307073418,0.9814814814814815
arima,3,8.925606920229257e-10,0.017773306505700873,0.9814814814814815
arima,3,8.950842983468377e-10,0.01777926870177793,0.9814814814814815
arima,3,8.951129004675095e-10,0.01778523489932886,0.9814814814814815
arima,3,8.960236996813363e-10,0.01779120510238335,0.9814814814814815
arima,3,8.988126909414972e-10,0.017797179314976493,0.9814814814814815
arima,3,9.013974983096417e-10,0.017803157541148806,0.9814814814814815
arima,3,9.043481935533391e-10,0.017809139784946238,0.9814814814814815
arima,3,9.076941975827423e-10,0.01781512605042017,0.9814814814814815
arima,3,9.084095003997205e-10,0.017821116341627436,0.9814814814814815
arima,3,9.11191802566158e-10,0.01782711066263034,0.9814814814814815
arima,3,9.166128966953123e-10,0.017833109017496636,0.9814814814814815
arima,3,9.181077981201823e-10,0.017839111410299563,0.9814814814814815
arima,3,9.206023998675759e-10,0.017845117845117844,0.9814814814814815
arima,3,9.222696911725947e-10,0.017851128326035703,0.9814814814814815
arima,3,9.455064092778187e-10,0.017857142857142856,0.9814814814814815
arima,3,9.57621898445282e-10,0.017863161442534546,0.9814814814814815
arima,3,9.580044951773559e-10,0.01786918408631153,0.9814814814814815
arima,3,9.77579697747366e-10,0.0178752107925801,0.9814814814814815
arima,3,9.848497989350946e-10,0.01788124156545209,0.9814814814814815
arima,3,9.85033596356821e-10,0.017887276409044885,0.9814814814814815
arima,3,9.87074699754231e-10,0.01789331532748143,0.9814814814814815
arima,3,9.906057085729003e-10,0.01789935832489024,0.9814814814814815
arima,3,1.001798408117871e-09,0.017905405405405406,0.9814814814814815
arima,3,1.012099001829192e-09,0.01791145657316661,0.9814814814814815
arima,3,1.014260689324864e-09,0.017917511832319134,0.9814814814814815
arima,3,1.016325898439696e-09,0.017923571187013865,0.9814814814814815
arima,3,1.021288706382073e-09,0.017929634641407306,0.9814814814814815
arima,3,1.0269544936658548e-09,0.01793570219966159,0.9814814814814815
arima,3,1.0282742990419536e-09,0.01794177386594448,0.9814814814814815
arima,3,1.0391256882735787e-09,0.017947849644429394,0.9814814814814815
arima,3,1.0394196892082872e-09,0.017953929539295393,0.9814814814814815
arima,3,1.0434803021652783e-09,0.017960013554727212,0.9814814814814815
arima,3,1.0442197939664055e-09,0.017966101694915255,0.9814814814814815
arima,3,1.0509975112427128e-09,0.01797219396405561,0.9814814814814815
arima,3,1.0572889092008706e-09,0.01797829036635007,0.9814814814814815
arima,3,1.068601304665684e-09,0.017984390906006106,0.9814814814814815
arima,3,1.0765806995882699e-09,0.01799049558723693,0.9814814814814815
arima,3,1.0789799054222724e-09,0.01799660441426146,0.9814814814814815
arima,3,1.079964104255815e-09,0.018002717391304348,0.9814814814814815
arima,3,1.0893062979411283e-09,0.018008834522595992,0.9814814814814815
arima,3,1.1088679974236015e-09,0.018014955812372536,0.9814814814814815
arima,3,1.1104929059646551e-09,0.018021081264875893,0.9814814814814815
arima,3,1.111314304469424e-09,0.01802721088435374,0.9814814814814815
arima,3,1.116385997534941e-09,0.018033344675059543,0.9814814814814815
arima,3,1.125692900005859e-09,0.018039482641252554,0.9814814814814815
arima,3,1.126566201437029e-09,0.01804562478719782,0.9814814814814815
arima,3,1.132469493181354e-09,0.018051771117166212,0.9814814814814815
arima,3,1.1364667956703656e-09,0.01805792163543441,0.9814814814814815
arima,3,1.1467226057604307e-09,0.018064076346284937,0.9814814814814815
arima,3,1.152654000025066e-09,0.018070235254006136,0.9814814814814815
arima,3,1.158062701289708e-09,0.018076398362892224,0.9814814814814815
arima,3,1.162903703888496e-09,0.018082565677243263,0.9814814814814815
arima,3,1.1640201025286956e-09,0.01808873720136519,0.9814814814814815
arima,3,1.1770947966338594e-09,0.01808873720136519,0.9814814814814815
arima,3,1.1798156063225207e-09,0.01809491293956982,0.9814814814814815
arima,3,1.18072550348014e-09,0.018101092896174863,0.9814814814814815
arima,3,1.1843331038097202e-09,0.018107277075503928,0.9814814814814815
arima,3,1.1851092052150847e-09,0.018113465481886533,0.9814814814814815
arima,3,1.186742801251306e-09,0.01811965811965812,0.9814814814814815
arima,3,1.1891834045263392e-09,0.018125854993160054,0.9814814814814815
arima,3,1.192159204688181e-09,0.018132056106739652,0.9814814814814815
arima,3,1.2032241036852296e-09,0.01813826146475017,0.9814814814814815
arima,3,1.2052409070761883e-09,0.01814447107155084,0.9814814814814815
arima,3,1.2236470031679048e-09,0.018150684931506848,0.9814814814814815
arima,3,1.234694596563557e-09,0.01815690304898938,0.9814814814814815
arima,3,1.2377738001223546e-09,0.0181631254283756,0.9814814814814815
arima,3,1.2439953928078396e-09,0.01816935207404868,0.9814814814814815
arima,3,1.2498976992292299e-09,0.018175582990397805,0.9814814814814815
arima,3,1.2570265939260141e-09,0.01818181818181818,0.9814814814814815
arima,3,1.258871493159397e-09,0.01818805765271105,0.9814814814814815
arima,3,1.2618501937788904e-09,0.018194301407483692,0.9814814814814815
arima,3,1.267300805962712e-09,0.018200549450549452,0.9814814814814815
arima,3,1.272081801007019e-09,0.018206801786327723,0.9814814814814815
